dataset_url,dataset_domain,dataset_type,source_category,n_papers,first_year_used,last_year_used,regions,regions_alt,papers_is_data_used_true,regions_used,is_doi_link,is_github,is_open_repo_domain
https://10.13130/RD_UNIMI/JEA5XX,10.13130,other,other_web,1,2023,2023,['Europe'],['Italy'],1,['Europe'],FALSE,FALSE,FALSE
https://10.17605/OSF.IO/JQ37Y,10.17605,other,other_web,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,FALSE
https://10.17632/g73pbyprm5.1,10.17632,other,other_web,1,2022,2022,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://10.17632/p9c8rnjsyh.1,10.17632,other,other_web,1,2024,2024,['Asia'],['India'],1,['Asia'],FALSE,FALSE,FALSE
https://10.17632/tn4xtwh835.2,10.17632,other,other_web,1,2023,2023,['South America'],['Chile'],1,['South America'],FALSE,FALSE,FALSE
https://10.5281/zenodo.8363461,10.5281,other,other_web,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://10.7282/00000369,10.7282,other,other_web,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://asu-trans-ai-lab.github.io/web/index.html,asu-trans-ai-lab.github.io,other,other_web,1,2023,2023,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://bit.ly/3VHdIJM,bit.ly,other,other_web,1,2024,2024,['Asia'],['Japan'],1,['Asia'],FALSE,FALSE,FALSE
https://bridges.monash.edu/articles/Australian_Parked_Bicycle_Geometry_Database/12228029,bridges.monash.edu,other,university_repo,1,2020,2020,['Oceania'],['Australia'],1,['Oceania'],FALSE,FALSE,FALSE
https://clusters.recherche.enac.fr,clusters.recherche.enac.fr,other,other_web,1,2020,2020,['Asia'],['China'],1,['Asia'],FALSE,FALSE,FALSE
https://covidfuture.org/data,covidfuture.org,other,ngo_nonprofit_org,1,2022,2022,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://data.4tu.nl/articles/software/A_model_for_modifying_the_public_transport_service_patterns_to_account_for_the_imposed_COVID-19_capacity/13383146,data.4tu.nl,other,other_web,1,2021,2021,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,FALSE
https://data.4tu.nl/datasets/141522d5-84a8-4ec7-a362-d01ef2c75b7a,data.4tu.nl,other,other_web,1,2024,2024,['Europe'],['Belgium'],1,['Europe'],FALSE,FALSE,FALSE
https://data.4tu.nl/datasets/ea9f1238-0cc8-47ba-b8c6-3e0846fb8d19,data.4tu.nl,other,other_web,1,2024,2024,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,FALSE
https://data.bris.ac.uk/data/dataset/00000000000000000000,data.bris.ac.uk,other,university_repo,1,2021,2021,['Europe'],['Ukraine'],1,['Europe'],FALSE,FALSE,FALSE
https://data.cityofchicago.org/Transportation/Transportation-Network-Providers-Trips/m6dm-c72p,data.cityofchicago.org,other,ngo_nonprofit_org,1,2023,2023,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://data.europa.eu/89h/9702c950-c80f-4d2f-982f-44d06ea0009f,data.europa.eu,other,gov_open_data,1,2021,2021,['Europe'],['Switzerland'],1,['Europe'],FALSE,FALSE,FALSE
https://data.gesis.org/sharing,data.gesis.org,other,ngo_nonprofit_org,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://data.louisville.ky.gov/dataset/dockless-vehicles/resource/e36546f6-888b-4e66-8a87-9b68cab471e6,data.louisville.ky.gov,other,gov_open_data,1,2021,2021,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://data.mendeley.com/datasets/j36zgxnc5p/2,data.mendeley.com,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/k3f9h7y78v/1,data.mendeley.com,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/kszst8ssd2/3,data.mendeley.com,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Norway'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/kwx3f9p9x2/1,data.mendeley.com,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Switzerland'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/trwyhf453c/draft,data.mendeley.com,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/wfn2c3437n/2,data.mendeley.com,open_repo,open_repo_doi,1,2022,2022,['Oceania'],['Australia'],1,['Oceania'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/xf5cvrkwps/3,data.mendeley.com,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Norway'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/xt69cnwh56/1,data.mendeley.com,open_repo,open_repo_doi,1,2024,2024,['Europe'],['United Kingdom'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/ygmkvxxtsw/2,data.mendeley.com,open_repo,open_repo_doi,1,2019,2019,['Europe'],['Ukraine'],1,['Europe'],FALSE,FALSE,TRUE
https://data.mendeley.com/datasets/z4kdp3k6dp/1,data.mendeley.com,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,TRUE
https://data.researchdatafinder.qut.edu.au/dataset/bluetooth-od-data,data.researchdatafinder.qut.edu.au,other,other_web,1,2021,2021,['Oceania'],['Australia'],1,['Oceania'],FALSE,FALSE,FALSE
https://data.townofcary.org/explore/dataset/cassi-in-cary-s-bond-park-rider-survey/information,data.townofcary.org,other,ngo_nonprofit_org,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://data.transportation.gov/Automobiles/Next-Generation-Simulation-NGSIM-Vehicle-Trajector/8ect-6jqj,data.transportation.gov,other,gov_open_data,1,2022,2022,['Asia'],['China'],1,['Asia'],FALSE,FALSE,FALSE
https://data.world/ride-austin/ride-austin-june-6-april-13,data.world,other,other_web,1,2019,2019,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://datadryad.org/stash/dataset/doi:10.5061/dryad.rv15dv4f0,datadryad.org,other,ngo_nonprofit_org,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://datasets.vicomtech.org/di21-seafront/readme.txt,datasets.vicomtech.org,other,ngo_nonprofit_org,1,2023,2023,['Europe'],['Spain'],1,['Europe'],FALSE,FALSE,FALSE
https://datasketch.github.io/mobility-actions,datasketch.github.io,other,other_web,1,2021,2021,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://dataverse.unc.edu/dataset.xhtml,dataverse.unc.edu,other,university_repo,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://doi.org/10.1016/j.tra.2019.1True07,doi.org,open_repo,open_repo_doi,1,2020,2020,['North America'],['Canada'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.1016/j.trc.2021.103305,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Italy'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.1016/j.trd.2020.102468,doi.org,open_repo,open_repo_doi,1,2020,2020,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.1016/j.trd.2021.102713,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.1016/j.trd.2023.103829,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['France'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.1016/j.trf.202TrueTrue01,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.1016/j.trip.2024.101192,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.15695/vudata.cee.2,doi.org,open_repo,open_repo_doi,1,2019,2019,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.17605/OSF.IO/8JE5C,doi.org,open_repo,open_repo_doi,1,2019,2019,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17605/OSF.IO/DE8KM,doi.org,open_repo,open_repo_doi,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17605/OSF.IO/J7FYS,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17605/osf.io/t6gjh,doi.org,open_repo,open_repo_doi,1,2021,2021,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.17632/f38zrhc2k7.1,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Spain'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17632/r49tcwnyb6.1,doi.org,open_repo,open_repo_doi,1,2024,2024,['Asia'],['Japan'],1,['Asia'],TRUE,FALSE,TRUE
https://doi.org/10.17632/tfkgpmgf9t.1,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Austria'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17632/xt69cnwh56.1,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['United Kingdom'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17635/lancaster/researchdata/634,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['United Kingdom'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17639/nott.7133,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['United Kingdom'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17863/CAM.57364,doi.org,open_repo,open_repo_doi,1,2020,2020,['Europe'],['Ukraine'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17863/CAM.63690by,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Ukraine'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17863/CAM.81748,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Ukraine'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.17863/CAM.85777,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Ukraine'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.24406/fordatis/11,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.25338/B8035D,doi.org,open_repo,open_repo_doi,1,2024,2024,['Asia'],['Afghanistan'],1,['Asia'],TRUE,FALSE,TRUE
https://doi.org/10.25820/data.006124,doi.org,open_repo,open_repo_doi,1,2024,2024,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.32866/001c.75441,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.4121/14096067,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/14483220,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/16866709,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/21069820,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/21952685,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/22202389.v1,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/3ad2db22-ea82-4436-8df5-ebbbdb4aeec6,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/6dfe7bd5-16f7-4e8d-9ab7-f8203b902310,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/777220e4-9a78-4653-8780-89c2572f6c81,doi.org,open_repo,open_repo_doi,1,2024,2024,['Oceania'],['Australia'],1,['Oceania'],TRUE,FALSE,TRUE
https://doi.org/10.4121/a59fcc0f-4603-490a-b0b8-8b2287141e30,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/e4324d0c-2a82-4f03-8cbb-64dd207cd522,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/f1272944-9b3d-480f-a37a-b41d972aec7d,doi.org,open_repo,open_repo_doi,1,2024,2024,['South America'],['Brazil'],1,['South America'],TRUE,FALSE,TRUE
https://doi.org/10.4121/uuid:5725add4-7fe8-41d1-a452-b1fc011e0bae,doi.org,open_repo,open_repo_doi,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/uuid:994f0ab2-0fa2-493f-88ad-fbf4eaaf470e,doi.org,open_repo,open_repo_doi,1,2019,2019,['Asia'],['Afghanistan'],1,['Asia'],TRUE,FALSE,TRUE
https://doi.org/10.4121/uuid:a1f0ad0f-0033-431f-8a90-0efcae37dd6a,doi.org,open_repo,open_repo_doi,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.4121/uuid:e6560568-4203-43c5-9fdb-a91bc5e2cee4,doi.org,open_repo,open_repo_doi,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.48328/tudatalib-1030,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.48328/tudatalib-800,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Germany'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/ZENODO.7410114,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Sweden'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.10552812,doi.org,open_repo,open_repo_doi,1,2024,2024,['Europe'],['Spain'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.1205229,doi.org,open_repo,open_repo_doi,1,2019,2019,['Asia'],['China'],1,['Asia'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.2572764,doi.org,open_repo,open_repo_doi,1,2019,2019,['Europe'],['Denmark'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.2658117,doi.org,open_repo,open_repo_doi,1,2019,2019,['Europe'],['France'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.3258904,doi.org,open_repo,open_repo_doi,1,2020,2020,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.3365464,doi.org,open_repo,open_repo_doi,1,2019,2019,['Asia'],['China'],1,['Asia'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.3661118,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Italy'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.3939792,doi.org,open_repo,open_repo_doi,1,2021,2021,['North America'],['Canada'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.5107737,doi.org,open_repo,open_repo_doi,2,2022,2023,['North America'],['United States'],2,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.5984628,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.6011886,doi.org,open_repo,open_repo_doi,1,2022,2022,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.6587266,doi.org,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Netherlands'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.7180085,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Denmark'],0,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.7309183,doi.org,open_repo,open_repo_doi,1,2023,2023,['South America'],['Brazil'],1,['South America'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.7319988,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.7426506,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Switzerland'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.7549847,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Sweden'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.5281/zenodo.8125656,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Sweden'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.6084/m9.figshare.13171862,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.6084/m9.figshare.20311812.v2,doi.org,open_repo,open_repo_doi,1,2023,2023,['South America'],['Peru'],1,['South America'],TRUE,FALSE,TRUE
https://doi.org/10.6084/m9.figshare.24231706,doi.org,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Switzerland'],1,['Europe'],TRUE,FALSE,TRUE
https://doi.org/10.7282/00000164,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.7282/00000321,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.7282/00000346,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.7282/00000347,doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.7910/DVN/HNHJHU,doi.org,open_repo,open_repo_doi,1,2021,2021,['South America'],['Brazil'],1,['South America'],TRUE,FALSE,TRUE
https://doi.org/10.7910/DVN/KA5HJ3,doi.org,open_repo,open_repo_doi,1,2024,2024,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.7910/DVN/UOAKTM,doi.org,open_repo,open_repo_doi,1,2023,2023,['Asia'],['China'],1,['Asia'],TRUE,FALSE,TRUE
https://doi.org/10.7910/DVN/VGMDPC,doi.org,open_repo,open_repo_doi,1,2020,2020,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/10.7910/DVN/ZTFPTB,doi.org,open_repo,open_repo_doi,1,2024,2024,['North America'],['United States'],1,['North America'],TRUE,FALSE,TRUE
https://doi.org/http:/doi.org/10.5281/zenodo.3731284,doi.org,open_repo,open_repo_doi,1,2021,2021,['Europe'],['Italy'],1,['Europe'],TRUE,FALSE,TRUE
https://drive.google.com/drive/folders/1FuZUaS85xEzs7wZIvm0KsKC8zOiZMPAj,drive.google.com,other,other_web,1,2024,2024,['Asia'],['China'],1,['Asia'],FALSE,FALSE,FALSE
https://dw.tandoncsmart.com/dataset/synthetic-population,dw.tandoncsmart.com,other,other_web,1,2020,2020,['North America'],['United States'],1,['North America'],FALSE,FALSE,FALSE
https://dx.doi.org/10.17605/OSF.IO/VA5KR,dx.doi.org,open_repo,open_repo_doi,1,2019,2019,['Europe'],['United Kingdom'],1,['Europe'],FALSE,FALSE,TRUE
https://dx.doi.org/10.17632/t9p23k3pyn.3,dx.doi.org,open_repo,open_repo_doi,1,2022,2022,['Asia'],['Japan'],1,['Asia'],FALSE,FALSE,TRUE
https://dx.doi.org/10.5255/UKDA-SN-854723,dx.doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['Canada'],1,['North America'],FALSE,FALSE,TRUE
https://dx.doi.org/10.7910/DVN/GZMBJG,dx.doi.org,open_repo,open_repo_doi,1,2023,2023,['North America'],['United States'],1,['North America'],FALSE,FALSE,TRUE
https://enac.hal.science/hal-04532626,enac.hal.science,other,other_web,1,2024,2024,['Europe'],['France'],1,['Europe'],FALSE,FALSE,FALSE
https://erikamsramos.github.io/carsharing,erikamsramos.github.io,other,other_web,1,2023,2023,['Europe'],['Sweden'],1,['Europe'],FALSE,FALSE,FALSE
https://figshare.com/articles/Ciclists_survey_in_Puerto_Madryn_2017/11886909.v2,figshare.com,open_repo,open_repo_doi,1,2021,2021,['South America'],['Argentina'],1,['South America'],FALSE,FALSE,TRUE
https://figshare.com/articles/Cyclists_mobility_survey_in_Puerto_Madryn_2019/11886933.v1,figshare.com,open_repo,open_repo_doi,1,2021,2021,['South America'],['Argentina'],1,['South America'],FALSE,FALSE,TRUE
https://figshare.com/articles/dataset/EPOS-based_Plans_for_Drones/21432804,figshare.com,open_repo,open_repo_doi,1,2023,2023,['Europe'],['Ukraine'],1,['Europe'],FALSE,FALSE,TRUE
https://figshare.com/articles/dataset/Reference_data_sets_for_detection_and_identification_of_significant_events_in_historical_aircraft_trajectory_data/7500407,figshare.com,open_repo,open_repo_doi,1,2020,2020,['Europe'],['France'],1,['Europe'],FALSE,FALSE,TRUE
https://figshare.com/s/e1631bc804deed885d43,figshare.com,open_repo,open_repo_doi,1,2022,2022,['Europe'],['Netherlands'],1,['Europe'],FALSE,FALSE,TRUE
https://fordatis.fraunhofer.de/handle/fordatis/92,fordatis.fraunhofer.de,other,other_web,1,2021,2021,['Europe'],['Germany'],1,['Europe'],FALSE,FALSE,FALSE
https://fprodrigues.com/amortized-mxl,fprodrigues.com,other,other_web,1,2022,2022,['Europe'],['Denmark'],1,['Europe'],FALSE,FALSE,FALSE
https://gitfront.io/r/user-2155396/0d36a5b7ee124a4115e8f5f4fbba3483540935fe/ZA_Paper_Code,gitfront.io,other,other_web,1,2022,2022,['Oceania'],['Australia'],1,['Oceania'],FALSE,FALSE,FALSE
https://github.com/...,github.com,code_host,code_host,1,2021,2021,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/AICPS/LQM_traffic_sec_official,github.com,code_host,code_host,1,2020,2020,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/Aircraft-Operations-Lab/roc,github.com,code_host,code_host,1,2024,2024,['Europe'],['Spain'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/AliMaurenne/Microeconomic-model-of-ridesourcing-.git,github.com,code_host,code_host,1,2024,2024,['Europe'],['Spain'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/BSifringer/EnhancedDCM,github.com,code_host,code_host,1,2020,2020,['Europe'],['Switzerland'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/BUILTNYU,github.com,code_host,code_host,2,2019,2020,"['Europe', 'North America']","['Luxembourg', 'United States']",2,"['Europe', 'North America']",FALSE,TRUE,FALSE
https://github.com/BUILTNYU/PDPSET,github.com,code_host,code_host,1,2022,2022,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/BUILTNYU/ridepooling-with-transfers,github.com,code_host,code_host,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/BUILTNYU/transit-data-game,github.com,code_host,code_host,1,2022,2022,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/CATS-Lab,github.com,code_host,code_host,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/CATS-Lab-USF,github.com,code_host,code_host,2,2021,2021,['North America'],['United States'],2,['North America'],FALSE,TRUE,FALSE
https://github.com/CATS-Lab-USF/HIGH-Sim,github.com,code_host,code_host,1,2022,2022,['Asia'],['China'],1,['Asia'],FALSE,TRUE,FALSE
https://github.com/Cangokalp,github.com,code_host,code_host,1,2021,2021,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/DanieleGioia/PerishableMEC,github.com,code_host,code_host,1,2023,2023,['Europe'],['Italy'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/DimVlachogiannis/HumanLight.git,github.com,code_host,code_host,1,2024,2024,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/DrKeHan/DTD,github.com,code_host,code_host,1,2020,2020,['Europe'],['United Kingdom'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/FengYinLeo/PGI-SDMI,github.com,code_host,code_host,1,2024,2024,['Asia'],['China'],1,['Asia'],FALSE,TRUE,FALSE
https://github.com/FinestStone/AV-Interactions-City-Traffic,github.com,code_host,code_host,1,2022,2022,['North America'],['Canada'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/GretaGalliani/dynamic-OD-estimation-railway-network,github.com,code_host,code_host,1,2024,2024,['Europe'],['Italy'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/HaoZhouGT/openpilot,github.com,code_host,code_host,2,2022,2022,['North America'],['United States'],2,['North America'],FALSE,TRUE,FALSE
https://github.com/HaziqRazali/Pedestrian-Intention-Prediction,github.com,code_host,code_host,1,2021,2021,['Europe'],['Switzerland'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/HillelBarGera/TrafficAssignmentData,github.com,code_host,code_host,1,2020,2020,['Asia'],['China'],1,['Asia'],FALSE,TRUE,FALSE
https://github.com/HossseinMoradi/Project2,github.com,code_host,code_host,1,2022,2022,['Europe'],['Belgium'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/Ifsttar/NoiseModelling,github.com,code_host,code_host,1,2021,2021,['Europe'],['France'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/Jimmy-Ke404/ORHP,github.com,code_host,code_host,1,2023,2023,['North America'],['United States'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/JoseAngelMartinB/prediction-behavioural-analysis-ml-travel-mode-choice,github.com,code_host,code_host,1,2023,2023,['Europe'],['Spain'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/JusteRaimbault/EnergyPriceAt,github.com,code_host,code_host,1,2020,2020,['Europe'],['France'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/KGkiotsalitis/bus-dispatching-in-rolling-horizons,github.com,code_host,code_host,1,2020,2020,['Europe'],['Netherlands'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/Kaimaoge/SUMO-DVSL,github.com,code_host,code_host,1,2020,2020,['North America'],['Canada'],1,['North America'],FALSE,TRUE,FALSE
https://github.com/Khoshkhah/NRTCalib,github.com,code_host,code_host,1,2023,2023,['Europe'],['Sweden'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/LauraFrankRWTH/CMaaS_Frank_et_al,github.com,code_host,code_host,1,2024,2024,['Europe'],['Germany'],1,['Europe'],FALSE,TRUE,FALSE
https://github.com/LauraFrankRWTH/IntegratedCarSharing,github.com,code_host,code_host,1,2023,2023,['Europe'],['Germany'],1,['Europe'],FALSE,TRUE,FALSE
